

80, 82, [water pump, Adjustable hose nozzle, Inline water flow regulator, Kaplan Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, Lithium-ion battery, USB, ]


80, 82, [water pump, Flexible hose, Inline water flow regulator, Pelton Wheel Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, Lithium-ion battery, USB, ]


80, 83, [water pump, Rubber tubing with clamps, Inline water flow regulator, Francis Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 83, [water pump, Adjustable hose nozzle, Inline water flow regulator, Francis Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 83, [water pump, PVC elbow joint, Inline water flow regulator, Francis Turbine, Drainage spout, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 83, [water pump, PVC elbow joint, Inline water flow regulator, Francis Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, 18650 battery, USB, ]


80, 83, [water pump, PVC elbow joint, Inline water flow regulator, Francis Turbine, Flexible discharge hose, motor, Full-Wave Rectifier Circuit, Supercapacitor, USB, ]


80, 83, [water pump, Rubber tubing with clamps, Ball valve, Francis Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 83, [water pump, Flexible hose, Inline water flow regulator, Francis Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, 18650 battery, USB, ]


80, 83, [water pump, Flexible hose, Inline water flow regulator, Francis Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Supercapacitor, USB, ]


80, 83, [water pump, Flexible hose, Adjustable clamp, Francis Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 83, [water pump, Adjustable hose nozzle, Ball valve, Francis Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 83, [water pump, Flexible hose, Ball valve, Francis Turbine, Drainage spout, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 83, [water pump, Flexible hose, Ball valve, Francis Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, 18650 battery, USB, ]


80, 83, [water pump, Flexible hose, Ball valve, Francis Turbine, Flexible discharge hose, motor, Full-Wave Rectifier Circuit, Supercapacitor, USB, ]


80, 85, [water pump, Rubber tubing with clamps, Inline water flow regulator, Kaplan Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 85, [water pump, Adjustable hose nozzle, Inline water flow regulator, Kaplan Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 85, [water pump, PVC elbow joint, Inline water flow regulator, Kaplan Turbine, Drainage spout, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 85, [water pump, PVC elbow joint, Inline water flow regulator, Kaplan Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, 18650 battery, USB, ]


80, 85, [water pump, Rubber tubing with clamps, Flow restrictor, Francis Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 85, [water pump, PVC elbow joint, Inline water flow regulator, Kaplan Turbine, Flexible discharge hose, motor, Full-Wave Rectifier Circuit, Supercapacitor, USB, ]


80, 85, [water pump, PVC elbow joint, Inline water flow regulator, Francis Turbine, Flexible discharge hose, motor, Capacitor-Input Filter Circuit, Lithium-ion battery, USB, ]


80, 85, [water pump, Adjustable hose nozzle, Flow restrictor, Francis Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 85, [water pump, Rubber tubing with clamps, Ball valve, Kaplan Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 85, [water pump, PVC elbow joint, Inline water flow regulator, Pelton Wheel Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 85, [water pump, Flexible hose, Inline water flow regulator, Kaplan Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, 18650 battery, USB, ]


80, 85, [water pump, Flexible hose, Inline water flow regulator, Kaplan Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Supercapacitor, USB, ]


80, 85, [water pump, Flexible hose, Inline water flow regulator, Francis Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, Supercapacitor, USB, ]


80, 85, [water pump, Flexible hose, Inline water flow regulator, Francis Turbine, PVC pipe outlet, motor, Capacitor-Input Filter Circuit, Lithium-ion battery, USB, ]


80, 85, [water pump, Flexible hose, Inline water flow regulator, Pelton Wheel Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 85, [water pump, Flexible hose, Flow restrictor, Francis Turbine, Drainage spout, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 85, [water pump, Flexible hose, Flow restrictor, Francis Turbine, Flexible discharge hose, motor, Full-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


80, 85, [water pump, Flexible hose, Adjustable clamp, Kaplan Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 85, [water pump, Adjustable hose nozzle, Ball valve, Kaplan Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 85, [water pump, Flexible hose, Ball valve, Kaplan Turbine, Drainage spout, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 85, [water pump, Flexible hose, Ball valve, Kaplan Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, 18650 battery, USB, ]


80, 85, [water pump, Flexible hose, Ball valve, Kaplan Turbine, Flexible discharge hose, motor, Full-Wave Rectifier Circuit, Supercapacitor, USB, ]


80, 85, [water pump, Flexible hose, Ball valve, Francis Turbine, Flexible discharge hose, motor, Capacitor-Input Filter Circuit, Lithium-ion battery, USB, ]


80, 85, [water pump, Flexible hose, Ball valve, Pelton Wheel Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 86, [water pump, PVC elbow joint, Inline water flow regulator, Crossflow Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 86, [water pump, Flexible hose, Inline water flow regulator, Crossflow Turbine, Gravity-fed return system, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 86, [water pump, Flexible hose, Inline water flow regulator, Crossflow Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 86, [water pump, Flexible hose, Ball valve, Crossflow Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 87, [water pump, Rubber tubing with clamps, Flow restrictor, Kaplan Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 87, [water pump, PVC elbow joint, Inline water flow regulator, Kaplan Turbine, Flexible discharge hose, motor, Capacitor-Input Filter Circuit, Lithium-ion battery, USB, ]


80, 87, [water pump, Adjustable hose nozzle, Flow restrictor, Kaplan Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 87, [water pump, Flexible hose, Inline water flow regulator, Kaplan Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, Supercapacitor, USB, ]


80, 87, [water pump, Flexible hose, Inline water flow regulator, Kaplan Turbine, PVC pipe outlet, motor, Capacitor-Input Filter Circuit, Lithium-ion battery, USB, ]


80, 87, [water pump, Flexible hose, Flow restrictor, Kaplan Turbine, Drainage spout, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 87, [water pump, Flexible hose, Flow restrictor, Kaplan Turbine, Flexible discharge hose, motor, Full-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


80, 87, [water pump, Flexible hose, Flow restrictor, Pelton Wheel Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 87, [water pump, Flexible hose, Ball valve, Kaplan Turbine, Flexible discharge hose, motor, Capacitor-Input Filter Circuit, Lithium-ion battery, USB, ]


80, 90, [water pump, Flexible hose, Flow restrictor, Francis Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 92, [water pump, Flexible hose, Flow restrictor, Kaplan Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 93, [water pump, Rubber tubing with clamps, Inline water flow regulator, Francis Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 93, [water pump, Adjustable hose nozzle, Inline water flow regulator, Francis Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 93, [water pump, Flexible hose, Inline water flow regulator, Francis Turbine, Drainage spout, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 93, [water pump, Flexible hose, Inline water flow regulator, Francis Turbine, Flexible discharge hose, motor, Full-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


80, 95, [water pump, Rubber tubing with clamps, Inline water flow regulator, Kaplan Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 95, [water pump, Adjustable hose nozzle, Inline water flow regulator, Kaplan Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 95, [water pump, Flexible hose, Inline water flow regulator, Kaplan Turbine, Drainage spout, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 95, [water pump, Flexible hose, Inline water flow regulator, Kaplan Turbine, Flexible discharge hose, motor, Full-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


80, 95, [water pump, Flexible hose, Inline water flow regulator, Pelton Wheel Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


80, 98, [water pump, Flexible hose, Inline water flow regulator, Francis Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


80, 100, [water pump, Flexible hose, Inline water flow regulator, Kaplan Turbine, Flexible discharge hose, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


79, 48, [water pump, PVC elbow joint, Adjustable clamp, Francis Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 50, [water pump, PVC elbow joint, Adjustable clamp, Kaplan Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 50, [water pump, PVC elbow joint, Adjustable clamp, Pelton Wheel Turbine, Gravity-fed return system, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 50, [water pump, PVC elbow joint, Adjustable clamp, Pelton Wheel Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 50, [water pump, PVC elbow joint, Ball valve, Pelton Wheel Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 51, [water pump, PVC elbow joint, Ball valve, Crossflow Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 52, [water pump, PVC elbow joint, Ball valve, Pelton Wheel Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, Rechargeable AA batteries, USB, ]


79, 52, [water pump, PVC elbow joint, Flow restrictor, Pelton Wheel Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 53, [water pump, PVC elbow joint, Ball valve, Francis Turbine, Gravity-fed return system, motor, Half-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 53, [water pump, PVC elbow joint, Adjustable clamp, Francis Turbine, Gravity-fed return system, motor, Half-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 53, [water pump, PVC elbow joint, Adjustable clamp, Francis Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 53, [water pump, PVC elbow joint, Adjustable clamp, Francis Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 55, [water pump, PVC elbow joint, Ball valve, Pelton Wheel Turbine, PVC pipe outlet, motor, Half-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 55, [water pump, PVC elbow joint, Adjustable clamp, Kaplan Turbine, Gravity-fed return system, motor, Half-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 55, [water pump, PVC elbow joint, Ball valve, Pelton Wheel Turbine, Gravity-fed return system, motor, Half-Wave Rectifier Circuit, Supercapacitor, USB, ]


79, 55, [water pump, PVC elbow joint, Adjustable clamp, Kaplan Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 55, [water pump, PVC elbow joint, Adjustable clamp, Kaplan Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 55, [water pump, PVC elbow joint, Adjustable clamp, Francis Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, 18650 battery, USB, ]


79, 55, [water pump, PVC elbow joint, Ball valve, Kaplan Turbine, Gravity-fed return system, motor, Half-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 55, [water pump, PVC elbow joint, Ball valve, Francis Turbine, PVC pipe outlet, motor, Capacitor-Input Filter Circuit, Rechargeable AA batteries, USB, ]


79, 55, [water pump, PVC elbow joint, Flow restrictor, Francis Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 55, [water pump, PVC elbow joint, Adjustable clamp, Pelton Wheel Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, 18650 battery, USB, ]


79, 55, [water pump, PVC elbow joint, Adjustable clamp, Pelton Wheel Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Supercapacitor, USB, ]


79, 56, [water pump, PVC elbow joint, Adjustable clamp, Crossflow Turbine, Gravity-fed return system, motor, Bridge Rectifier Circuit, 18650 battery, USB, ]


79, 56, [water pump, PVC elbow joint, Adjustable clamp, Crossflow Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Supercapacitor, USB, ]


79, 56, [water pump, PVC elbow joint, Ball valve, Crossflow Turbine, Gravity-fed return system, motor, Half-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 56, [water pump, PVC elbow joint, Adjustable clamp, Crossflow Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 56, [water pump, PVC elbow joint, Ball valve, Crossflow Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 56, [water pump, PVC elbow joint, Ball valve, Crossflow Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 57, [water pump, PVC elbow joint, Adjustable clamp, Kaplan Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, 18650 battery, USB, ]


79, 57, [water pump, PVC elbow joint, Flow restrictor, Kaplan Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 57, [water pump, PVC elbow joint, Flow restrictor, Francis Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, Rechargeable AA batteries, USB, ]


79, 57, [water pump, PVC elbow joint, Adjustable clamp, Pelton Wheel Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, Supercapacitor, USB, ]


79, 57, [water pump, PVC elbow joint, Ball valve, Kaplan Turbine, PVC pipe outlet, motor, Capacitor-Input Filter Circuit, Rechargeable AA batteries, USB, ]


79, 57, [water pump, PVC elbow joint, Flow restrictor, Pelton Wheel Turbine, Gravity-fed return system, motor, Half-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 57, [water pump, PVC elbow joint, Ball valve, Pelton Wheel Turbine, PVC pipe outlet, motor, Capacitor-Input Filter Circuit, 18650 battery, USB, ]


79, 57, [water pump, PVC elbow joint, Adjustable clamp, Pelton Wheel Turbine, PVC pipe outlet, motor, Capacitor-Input Filter Circuit, Lithium-ion battery, USB, ]


79, 57, [water pump, PVC elbow joint, Flow restrictor, Pelton Wheel Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 57, [water pump, PVC elbow joint, Flow restrictor, Pelton Wheel Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 58, [water pump, PVC elbow joint, Adjustable clamp, Crossflow Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, Lithium-ion battery, USB, ]


79, 58, [water pump, Rubber tubing with clamps, Ball valve, Francis Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 58, [water pump, PVC elbow joint, Flow restrictor, Crossflow Turbine, Gravity-fed return system, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 58, [water pump, PVC elbow joint, Flow restrictor, Crossflow Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 58, [water pump, Adjustable hose nozzle, Ball valve, Francis Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 58, [water pump, PVC elbow joint, Ball valve, Francis Turbine, PVC pipe outlet, motor, Half-Wave Rectifier Circuit, Supercapacitor, USB, ]


79, 58, [water pump, PVC elbow joint, Ball valve, Crossflow Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, 18650 battery, USB, ]


79, 59, [water pump, PVC elbow joint, Flow restrictor, Kaplan Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, Rechargeable AA batteries, USB, ]


79, 59, [water pump, PVC elbow joint, Flow restrictor, Pelton Wheel Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, 18650 battery, USB, ]


79, 60, [water pump, Rubber tubing with clamps, Adjustable clamp, Pelton Wheel Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 60, [water pump, PVC elbow joint, Inline water flow regulator, Pelton Wheel Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 60, [water pump, Rubber tubing with clamps, Ball valve, Kaplan Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 60, [water pump, Rubber tubing with clamps, Ball valve, Pelton Wheel Turbine, Gravity-fed return system, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 60, [water pump, Rubber tubing with clamps, Ball valve, Pelton Wheel Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 60, [water pump, PVC elbow joint, Adjustable clamp, Francis Turbine, PVC pipe outlet, motor, Capacitor-Input Filter Circuit, Supercapacitor, USB, ]


79, 60, [water pump, Adjustable hose nozzle, Adjustable clamp, Pelton Wheel Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 60, [water pump, PVC elbow joint, Flow restrictor, Francis Turbine, Gravity-fed return system, motor, Half-Wave Rectifier Circuit, Supercapacitor, USB, ]


79, 60, [water pump, Adjustable hose nozzle, Ball valve, Kaplan Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 60, [water pump, PVC elbow joint, Flow restrictor, Francis Turbine, PVC pipe outlet, motor, Half-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 60, [water pump, Adjustable hose nozzle, Ball valve, Pelton Wheel Turbine, Gravity-fed return system, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 60, [water pump, Adjustable hose nozzle, Ball valve, Pelton Wheel Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 60, [water pump, PVC elbow joint, Ball valve, Kaplan Turbine, PVC pipe outlet, motor, Half-Wave Rectifier Circuit, Supercapacitor, USB, ]


79, 60, [water pump, Flexible hose, Ball valve, Pelton Wheel Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 61, [water pump, PVC elbow joint, Adjustable clamp, Crossflow Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


79, 62, [water pump, PVC elbow joint, Adjustable clamp, Kaplan Turbine, PVC pipe outlet, motor, Capacitor-Input Filter Circuit, Supercapacitor, USB, ]


79, 62, [water pump, PVC elbow joint, Flow restrictor, Kaplan Turbine, Gravity-fed return system, motor, Half-Wave Rectifier Circuit, Supercapacitor, USB, ]


79, 62, [water pump, PVC elbow joint, Flow restrictor, Kaplan Turbine, PVC pipe outlet, motor, Half-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 62, [water pump, PVC elbow joint, Flow restrictor, Francis Turbine, PVC pipe outlet, motor, Capacitor-Input Filter Circuit, 18650 battery, USB, ]


79, 63, [water pump, Rubber tubing with clamps, Adjustable clamp, Francis Turbine, Gravity-fed return system, motor, Bridge Rectifier Circuit, 18650 battery, USB, ]


79, 63, [water pump, Rubber tubing with clamps, Adjustable clamp, Francis Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Supercapacitor, USB, ]


79, 63, [water pump, Rubber tubing with clamps, Adjustable clamp, Francis Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 63, [water pump, PVC elbow joint, Ball valve, Francis Turbine, Drainage spout, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 63, [water pump, PVC elbow joint, Inline water flow regulator, Francis Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 63, [water pump, PVC elbow joint, Ball valve, Crossflow Turbine, PVC pipe outlet, motor, Capacitor-Input Filter Circuit, Supercapacitor, USB, ]


79, 63, [water pump, PVC elbow joint, Ball valve, Francis Turbine, Drainage spout, motor, Full-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 63, [water pump, Rubber tubing with clamps, Ball valve, Francis Turbine, Gravity-fed return system, motor, Half-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 63, [water pump, Rubber tubing with clamps, Ball valve, Francis Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 63, [water pump, Rubber tubing with clamps, Ball valve, Francis Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 63, [water pump, PVC elbow joint, Flow restrictor, Crossflow Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, 18650 battery, USB, ]


79, 63, [water pump, PVC elbow joint, Adjustable clamp, Francis Turbine, Drainage spout, motor, Full-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 63, [water pump, PVC elbow joint, Flow restrictor, Crossflow Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Supercapacitor, USB, ]


79, 63, [water pump, Adjustable hose nozzle, Adjustable clamp, Francis Turbine, Gravity-fed return system, motor, Bridge Rectifier Circuit, 18650 battery, USB, ]


79, 63, [water pump, Adjustable hose nozzle, Adjustable clamp, Francis Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Supercapacitor, USB, ]


79, 63, [water pump, Adjustable hose nozzle, Adjustable clamp, Francis Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 63, [water pump, PVC elbow joint, Ball valve, Francis Turbine, Flexible discharge hose, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 63, [water pump, Flexible hose, Adjustable clamp, Francis Turbine, Gravity-fed return system, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 63, [water pump, Flexible hose, Adjustable clamp, Francis Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 63, [water pump, Adjustable hose nozzle, Ball valve, Francis Turbine, Gravity-fed return system, motor, Half-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 63, [water pump, Adjustable hose nozzle, Ball valve, Francis Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 63, [water pump, Adjustable hose nozzle, Ball valve, Francis Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 63, [water pump, Flexible hose, Ball valve, Francis Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 64, [water pump, PVC elbow joint, Flow restrictor, Kaplan Turbine, PVC pipe outlet, motor, Capacitor-Input Filter Circuit, 18650 battery, USB, ]


79, 64, [water pump, PVC elbow joint, Flow restrictor, Pelton Wheel Turbine, PVC pipe outlet, motor, Capacitor-Input Filter Circuit, Supercapacitor, USB, ]


79, 65, [water pump, Rubber tubing with clamps, Flow restrictor, Francis Turbine, Gravity-fed return system, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 65, [water pump, Rubber tubing with clamps, Flow restrictor, Francis Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, 18650 battery, USB, ]


79, 65, [water pump, PVC elbow joint, Inline water flow regulator, Kaplan Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Rechargeable AA batteries, USB, ]


79, 65, [water pump, PVC elbow joint, Inline water flow regulator, Francis Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, Rechargeable AA batteries, USB, ]


79, 65, [water pump, Rubber tubing with clamps, Adjustable clamp, Kaplan Turbine, Gravity-fed return system, motor, Bridge Rectifier Circuit, 18650 battery, USB, ]


79, 65, [water pump, Rubber tubing with clamps, Adjustable clamp, Kaplan Turbine, Gravity-fed return system, motor, Full-Wave Rectifier Circuit, Supercapacitor, USB, ]


79, 65, [water pump, Rubber tubing with clamps, Adjustable clamp, Kaplan Turbine, PVC pipe outlet, motor, Full-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 65, [water pump, Rubber tubing with clamps, Adjustable clamp, Francis Turbine, Gravity-fed return system, motor, Capacitor-Input Filter Circuit, Lithium-ion battery, USB, ]


79, 65, [water pump, Rubber tubing with clamps, Adjustable clamp, Pelton Wheel Turbine, Gravity-fed return system, motor, Bridge Rectifier Circuit, Supercapacitor, USB, ]


79, 65, [water pump, PVC elbow joint, Adjustable clamp, Kaplan Turbine, Drainage spout, motor, Full-Wave Rectifier Circuit, Lithium-ion battery, USB, ]


79, 65, [water pump, Rubber tubing with clamps, Adjustable clamp, Pelton Wheel Turbine, PVC pipe outlet, motor, Bridge Rectifier Circuit, Lithium-ion battery, USB, ]


79, 65, [water pump, Adjustable hose nozzle, Flow restrictor, Francis Turbine, Gravity-fed return system, motor, Bridge Rectifier Circuit, Rechargeable AA batteries, USB, ]


